day,price,predicted_price,action,holding,steps_holding,portfolio_value,capital
1745,68775.8515625,66994.3359375,HOLD,True,1,13298.026930137334,12710.668425818201
1746,68293.6484375,67133.2734375,SELL,False,0,13204.791441279458,13204.791441279458
1747,72710.578125,67377.15625,BUY,True,0,13204.791441279458,13204.791441279458
1748,70841.125,68040.0,SELL,False,0,12865.284601127056,12865.284601127056
1749,68136.4921875,68765.0390625,BUY,True,0,12865.284601127056,12865.284601127056
1750,67272.59375,69245.2265625,SELL,False,0,12702.166440680494,12702.166440680494
1751,65969.78125,69452.6640625,BUY,True,0,12702.166440680494,12702.166440680494
1752,68402.3828125,69351.296875,HOLD,True,1,13170.55225832688,12702.166440680494
1753,69926.921875,69260.3203125,SELL,False,0,13464.094976678609,13464.094976678609
1754,70204.8828125,69308.703125,BUY,True,0,13464.094976678609,13464.094976678609
1755,70493.4609375,69466.8046875,SELL,False,0,13519.439322079326,13519.439322079326
1756,70968.265625,69708.53125,BUY,True,0,13519.439322079326,13519.439322079326
1757,71214.625,70025.1796875,SELL,False,0,13566.370729975599,13566.370729975599
1758,72789.9140625,70385.09375,BUY,True,0,13566.370729975599,13566.370729975599
1759,74861.0859375,70877.03125,SELL,False,0,13952.389670424167,13952.389670424167
1760,73922.4765625,71589.859375,BUY,True,0,13952.389670424167,13952.389670424167
1761,71245.578125,72307.46875,SELL,False,0,13447.142391856984,13447.142391856984
1762,69912.7890625,72740.6640625,BUY,True,0,13447.142391856984,13447.142391856984
1763,70522.5859375,72837.34375,SELL,False,0,13564.431739316771,13564.431739316771
1764,68711.5234375,72754.5078125,BUY,True,0,13564.431739316771,13564.431739316771
1765,67845.2109375,72401.6875,SELL,False,0,13393.411855266964,13393.411855266964
1766,68519.5546875,71825.8125,BUY,True,0,13393.411855266964,13393.411855266964
